userId,songId,rating,type
501,48516,5.0,absolute music
501,4226,4.5,country music
501,1729,4.0,Rap
501,2355,4.0,Rap
501,46578,4.5,Rock
501,596,3.0,Orchestral
501,2571,4.0,Hip-Hop
501,5669,4.0,Alternative
501,1136,3.5,Classical
501,51662,4.0,Classical
501,1148,4.0,Classical
501,56174,4.0,Country
501,5266,4.5,absolute music
501,1089,5.0,Country
501,1,5.0,Classical
501,6016,5.0,Country
502,1208,4.0,Rock
502,784,4.0,country music
502,231,3.0,R&B
502,1405,3.0,Alternative
502,25,5.0,Orchestral
502,708,4.0,Jazz
502,223,5.0,Hip-Hop
502,1569,4.0,Rap
502,1198,4.0,Punk
502,1245,5.0,R&B
502,1285,4.0,Alternative
502,1288,5.0,Country
502,1240,4.0,Alternative
502,1220,4.0,Country
502,246,4.0,Punk
502,1500,4.0,Jazz
502,1544,3.0,Jazz
502,1225,5.0,absolute music
502,858,4.0,Jazz
502,1234,4.0,Rap
502,778,5.0,country music
502,62,3.0,Blues
502,1193,4.0,Jazz
502,786,3.0,Electronic
502,52,4.0,Contemporary
502,1120,4.0,Punk
502,1552,3.0,Jazz
502,733,3.0,Blues
502,296,5.0,Orchestral
502,36,5.0,Electronic
502,1639,5.0,Anime
502,1584,5.0,country music
502,1206,4.0,absolute music
502,1562,3.0,Contemporary
502,1527,5.0,Punk
502,471,4.0,Orchestral
502,337,4.0,absolute music
502,18,3.0,Rock
502,780,3.0,Rock
502,1393,3.0,Classical
502,648,3.0,Rock
502,745,5.0,Country
502,6,3.0,Electronic
502,750,4.0,Blues
502,785,5.0,Electronic
502,1233,3.0,R&B
502,1136,4.0,Classical
502,1,4.0,Classical
502,1292,4.0,Rock
502,1573,5.0,Punk
502,1580,4.0,Alternative
502,1249,4.0,Anime
502,736,3.0,Contemporary
502,1059,4.0,Country
502,1247,5.0,Punk
502,589,5.0,Punk
502,32,5.0,Hip-Hop
502,1466,4.0,Hip-Hop
502,1089,5.0,Country
502,1197,4.0,Anime
502,1080,4.0,country music
502,541,5.0,Contemporary
502,1222,4.0,Country
502,1060,5.0,R&B
502,1199,5.0,Electronic
502,1221,3.0,R&B
502,1210,4.0,Contemporary
502,198,4.0,Orchestral
502,104,4.0,absolute music
502,376,3.0,Punk
502,1214,4.0,Hip-Hop
502,235,4.0,Rock
502,1517,5.0,absolute music
502,1394,5.0,Rap
502,112,4.0,Classical
502,555,4.0,Country
502,50,5.0,Contemporary
502,720,3.0,Alternative
502,671,5.0,Orchestral
502,260,4.0,Rock
502,1213,4.0,R&B
502,318,5.0,Orchestral
502,1196,4.0,Contemporary
502,608,5.0,country music
502,1073,3.0,Punk
502,1266,3.0,absolute music
502,150,3.0,R&B
502,1391,5.0,Alternative
503,81845,4.0,Anime
503,1196,4.0,Contemporary
503,357,4.0,absolute music
503,72998,3.5,R&B
503,2858,4.0,Contemporary
503,1291,4.0,Punk
503,953,3.5,Jazz
503,208,3.5,Rock
503,50,4.0,Contemporary
503,1198,4.0,Punk
503,49272,3.5,R&B
503,1210,4.0,Contemporary
503,1,4.0,Classical
503,50872,4.0,country music
503,260,4.0,Rock
503,356,4.0,Contemporary
503,912,4.0,Country
503,2571,4.0,Hip-Hop
503,4993,3.0,Punk
503,480,4.0,absolute music
503,112852,4.0,absolute music
503,58559,4.0,Hip-Hop
503,3408,3.5,Blues
503,4973,4.0,Blues
503,59784,4.0,Contemporary
503,60069,4.0,Country
503,76093,4.5,Anime
503,858,4.0,Jazz
503,593,4.0,Alternative
503,7153,3.0,Rap
503,5952,3.0,Anime
503,89745,4.0,Orchestral
503,1270,3.0,country music
503,63082,3.5,Rock
503,78499,4.0,Orchestral
503,112552,4.0,Hip-Hop
503,1089,4.0,Country
503,59315,4.0,Alternative
503,5378,3.0,Alternative
503,527,4.0,Electronic
504,2167,3.0,Punk
504,2028,3.0,Punk
504,1883,1.0,R&B
504,2125,1.0,Jazz
504,1907,1.0,R&B
504,1918,4.0,absolute music
504,2058,5.0,Anime
504,1923,4.0,Contemporary
504,2006,1.0,Punk
504,1917,3.0,Jazz
504,1882,3.0,absolute music
504,1909,2.0,absolute music
505,953,4.0,Jazz
505,1674,3.0,country music
505,1380,3.5,Rap
505,2100,3.0,absolute music
505,2020,3.0,R&B
505,5995,3.5,country music
505,1136,4.5,Classical
505,1228,2.0,Orchestral
505,1333,3.0,Hip-Hop
505,6942,3.0,R&B
505,4018,3.0,Anime
505,2012,3.0,Electronic
505,318,3.5,Orchestral
505,2529,2.5,Anime
505,380,3.0,Alternative
505,1784,3.5,Anime
505,3252,3.0,R&B
505,1374,3.5,Country
505,596,3.0,Orchestral
505,1035,3.5,Rock
505,33493,3.0,Jazz
505,2942,3.0,Classical
505,4447,3.0,Orchestral
505,6377,4.0,Rap
505,1196,4.0,Contemporary
505,942,3.5,Blues
505,1296,4.5,country music
505,2355,3.0,Rap
505,914,3.0,Classical
505,1210,3.5,Contemporary
505,8533,3.0,Electronic
505,904,4.5,Classical
505,2916,3.0,Alternative
505,1204,4.0,Rap
505,527,4.0,Electronic
505,2918,2.5,Hip-Hop
505,3897,3.0,Hip-Hop
505,2915,3.0,Electronic
505,2424,3.0,Electronic
505,337,3.0,absolute music
505,1252,4.0,Anime
505,1193,3.5,Jazz
505,110,2.5,Classical
505,3360,3.0,Classical
505,4027,3.0,Country
505,2671,3.0,Anime
505,1721,3.0,country music
505,1584,3.0,country music
505,3386,4.5,Hip-Hop
505,926,3.5,Orchestral
505,2353,4.0,Contemporary
505,955,3.0,Country
505,1259,3.5,Orchestral
505,1093,3.0,Jazz
505,3510,3.0,Jazz
505,2109,3.0,Jazz
505,539,3.5,Punk
505,4361,3.5,Hip-Hop
505,1032,3.0,Anime
505,8972,3.0,absolute music
505,1246,3.5,Rap
505,1028,3.5,Blues
505,594,3.5,Alternative
505,750,3.5,Blues
505,1704,2.5,Hip-Hop
505,38038,3.5,Blues
505,1220,3.0,Country
505,898,3.5,Electronic
505,908,4.5,Rap
505,1945,3.5,absolute music
505,1183,4.0,Anime
505,1240,3.0,Alternative
505,1299,3.5,Rock
505,1954,3.0,Electronic
505,2739,3.0,R&B
505,1994,3.0,Hip-Hop
505,1096,3.0,Classical
505,2329,3.5,Rap
505,3246,3.0,Country
505,348,3.5,Electronic
505,4370,0.5,Rap
505,45447,3.5,Contemporary
505,5991,3.0,Rock
505,593,3.0,Alternative
505,49272,3.0,R&B
505,2791,3.5,Hip-Hop
505,2144,3.5,Rap
505,2145,3.5,Rap
505,1254,3.0,Classical
505,266,3.0,Anime
505,111,3.0,Alternative
505,1955,3.0,Alternative
505,141,3.0,Rap
505,903,3.5,absolute music
505,296,3.0,Orchestral
505,969,3.0,R&B
505,1262,3.5,Rock
505,3504,3.5,Rap
505,707,3.0,Electronic
505,1203,3.0,Electronic
505,1663,3.5,Contemporary
505,1291,3.5,Punk
505,3361,3.0,R&B
505,2947,3.5,Blues
505,224,3.0,Electronic
505,1269,2.0,Jazz
505,3418,3.0,Country
505,2108,3.0,Country
505,1256,4.0,Contemporary
505,2160,3.0,Rock
505,30793,3.0,Jazz
505,3671,3.5,Hip-Hop
505,1270,3.5,country music
505,922,4.0,country music
505,1198,4.0,Punk
505,1608,3.0,Contemporary
505,2028,3.5,Punk
505,4085,3.0,Hip-Hop
505,1982,3.0,Alternative
505,1961,3.0,Rap
505,480,3.0,absolute music
505,2987,3.0,absolute music
505,1245,3.0,R&B
505,933,3.0,Classical
505,48394,1.0,R&B
505,1282,3.0,Hip-Hop
505,2657,3.5,Classical
505,3481,3.0,R&B
505,1101,3.0,Jazz
505,1258,3.5,country music
505,1250,3.0,R&B
505,1293,3.5,Jazz
505,3101,3.0,Electronic
505,1597,3.0,Punk
505,1304,3.5,Electronic
505,3552,4.0,Orchestral
505,1092,3.0,R&B
505,4995,3.5,Rock
505,1104,3.0,Classical
505,1172,4.0,country music
505,3424,3.0,Rock
505,2081,3.0,Alternative
505,913,3.0,Country
505,3578,3.0,Alternative
505,2268,3.0,R&B
505,2288,3.0,country music
505,1947,3.0,Hip-Hop
505,1124,3.5,Punk
505,3160,3.0,Orchestral
505,1244,4.0,Rap
505,1090,3.0,absolute music
505,8970,4.0,R&B
505,5945,3.0,Anime
505,1272,3.0,country music
505,4310,3.0,Classical
505,39292,3.5,Orchestral
505,60069,2.0,Country
505,1230,3.5,R&B
505,2701,1.0,Country
505,5060,3.0,Rap
505,2243,3.5,Rap
505,6373,3.0,Jazz
505,261,3.0,Classical
505,3435,3.0,Rock
505,1580,3.0,Alternative
505,8961,3.5,Rock
505,1212,2.5,Rock
505,364,2.5,R&B
505,1292,3.5,Rock
505,457,3.0,country music
505,6711,3.5,Blues
505,52,3.0,Contemporary
505,608,3.0,country music
505,6979,3.0,Orchestral
505,923,3.5,Punk
505,3100,3.0,Classical
505,1732,2.0,Contemporary
505,1097,3.5,Blues
505,3809,0.5,Hip-Hop
505,587,3.0,Classical
505,1084,3.5,Rock
505,3408,3.0,Blues
505,339,3.0,Anime
505,50872,3.0,country music
505,56367,3.0,Alternative
505,589,3.0,Punk
505,1968,3.5,Rock
505,924,3.0,Electronic
505,920,3.0,Alternative
505,2973,3.5,Orchestral
505,356,4.0,Contemporary
505,509,3.0,Rock
505,1207,3.0,Jazz
505,5502,3.0,Electronic
505,46578,3.0,Rock
505,1387,4.0,Rap
505,911,4.0,Rock
505,1265,3.0,Electronic
505,1617,3.5,Blues
505,3363,3.5,Jazz
505,7361,3.0,Classical
505,909,3.0,Hip-Hop
505,1036,3.5,absolute music
505,1287,3.5,Country
505,1958,3.0,Classical
505,919,3.5,Orchestral
505,3448,3.0,country music
505,1307,4.0,Hip-Hop
505,40819,3.0,Jazz
505,48780,1.0,Classical
505,2863,3.0,Classical
505,2640,3.0,R&B
505,1234,4.0,Rap
505,4246,3.0,Orchestral
505,597,3.5,Rock
505,3176,4.0,absolute music
505,4014,4.0,Rap
505,5445,2.5,Electronic
505,1267,3.0,Blues
505,910,3.5,Orchestral
505,47610,3.5,absolute music
505,3095,3.5,Contemporary
505,2712,4.0,Jazz
505,2571,3.0,Hip-Hop
505,3210,3.5,Electronic
505,2431,3.0,absolute music
505,912,4.5,Country
505,7,3.0,R&B
505,1959,4.0,Contemporary
505,30812,4.5,Hip-Hop
505,2396,3.0,Country
505,1225,4.0,absolute music
505,1288,2.5,Country
505,4979,3.0,Country
505,1278,3.5,Punk
505,2948,3.5,Anime
505,3462,3.5,Orchestral
505,2300,2.0,absolute music
505,3,3.0,Rock
505,5299,3.5,Country
505,3247,3.0,Rap
505,4321,4.0,Orchestral
505,1247,3.5,Punk
505,2762,3.0,Rock
505,2248,3.5,Anime
505,2194,3.5,Rap
505,3471,3.5,Rap
505,2352,3.5,Alternative
505,1088,4.0,Orchestral
505,899,3.5,Rock
505,1284,4.5,absolute music
505,2641,3.0,country music
505,954,4.0,Blues
505,2407,2.5,Rap
505,2115,2.5,R&B
505,260,4.0,Rock
505,590,3.0,Contemporary
506,724,3.0,Electronic
506,784,3.0,country music
506,1059,4.0,Country
506,2,3.0,Jazz
506,780,3.0,Rock
506,32,3.0,Hip-Hop
506,480,3.0,absolute music
506,376,3.0,Punk
506,673,2.0,Blues
506,788,3.0,Alternative
506,364,3.0,R&B
506,344,4.0,Rap
506,858,4.0,Jazz
506,661,4.0,Classical
506,296,3.0,Orchestral
506,19,3.0,Classical
506,1073,3.0,Punk
506,141,3.0,Rap
506,1391,5.0,Alternative
506,1,4.0,Classical
506,648,3.0,Rock
507,745,5.0,Country
507,3,2.0,Rock
507,802,3.0,Hip-Hop
507,673,5.0,Blues
507,141,3.0,Rap
507,1391,2.0,Alternative
507,260,5.0,Rock
507,671,5.0,Orchestral
507,733,3.0,Blues
507,780,4.0,Rock
507,112,4.0,Classical
507,95,3.0,Classical
507,1061,2.0,Anime
507,736,5.0,Contemporary
507,783,4.0,Rap
507,832,4.0,Hip-Hop
507,1,3.0,Classical
507,36,5.0,Electronic
507,18,4.0,Rock
507,786,2.0,Electronic
507,62,4.0,Blues
507,1356,3.0,Jazz
507,32,4.0,Hip-Hop
507,608,3.0,country music
507,653,3.0,Country
507,376,2.0,Punk
507,880,3.0,Alternative
507,778,3.0,country music
507,494,2.0,Blues
507,1210,5.0,Contemporary
507,1073,3.0,Punk
507,849,2.0,Orchestral
507,648,4.0,Rock
508,539,4.0,Punk
508,780,4.0,Rock
508,261,3.0,Classical
508,471,4.0,Orchestral
508,252,3.0,country music
508,597,2.0,Rock
508,350,3.0,R&B
508,11,3.0,Blues
508,141,4.0,Rap
508,356,5.0,Contemporary
508,32,3.0,Hip-Hop
508,457,5.0,country music
508,594,3.0,Alternative
508,802,4.0,Hip-Hop
508,1079,5.0,Rock
508,355,1.0,Orchestral
508,455,3.0,Country
508,21,5.0,Rap
508,590,3.0,Contemporary
508,586,3.0,Orchestral
508,508,5.0,Hip-Hop
508,527,5.0,Electronic
508,316,4.0,Contemporary
508,288,4.0,Jazz
508,185,3.0,Rap
508,339,4.0,Anime
508,47,5.0,Blues
508,500,4.0,Punk
508,595,3.0,R&B
508,150,5.0,R&B
508,296,5.0,Orchestral
508,300,5.0,Country
508,1028,4.0,Blues
508,377,4.0,Rock
508,480,3.0,absolute music
508,50,5.0,Contemporary
508,342,3.0,Rock
508,34,5.0,Blues
508,440,4.0,Jazz
508,593,5.0,Alternative
508,736,3.0,Contemporary
508,592,3.0,Classical
508,161,4.0,Contemporary
508,318,5.0,Orchestral
508,587,3.0,Classical
508,380,4.0,Alternative
509,593,4.0,Alternative
509,2657,2.0,Classical
509,2700,3.0,R&B
509,608,4.5,country music
509,2064,5.0,R&B
509,508,3.0,Hip-Hop
509,5445,4.0,Electronic
509,1884,3.0,Classical
509,2134,2.0,Electronic
509,348,4.5,Electronic
509,2174,3.0,Country
509,162,4.5,Jazz
509,4993,4.5,Punk
509,5952,5.0,Anime
509,4027,5.0,Country
509,1499,2.0,Orchestral
509,333,2.0,country music
509,1186,3.0,Country
509,111,5.0,Alternative
509,1225,5.0,absolute music
509,3148,4.0,absolute music
509,830,2.0,absolute music
509,2478,2.0,Contemporary
509,25,4.0,Orchestral
509,1479,2.0,country music
509,1059,3.0,Country
509,1077,4.0,absolute music
509,6365,4.0,Alternative
509,1183,4.0,Anime
509,7438,4.0,absolute music
509,1953,3.0,Country
509,2959,4.0,Alternative
509,475,4.0,Orchestral
509,908,4.0,Rap
509,2640,3.0,R&B
509,5010,4.0,Rock
509,4975,3.0,Rap
509,2539,3.0,R&B
509,2580,3.0,R&B
509,1517,3.0,absolute music
509,32,4.0,Hip-Hop
509,1997,4.0,Rock
509,1088,2.0,Orchestral
509,4069,2.0,Electronic
509,2599,3.0,Classical
509,345,1.0,R&B
509,1307,4.5,Hip-Hop
509,6,3.0,Electronic
509,480,3.0,absolute music
509,1103,4.0,Hip-Hop
509,3448,4.0,country music
509,1234,5.0,Rap
509,5502,3.0,Electronic
509,14,3.0,Country
509,1185,4.0,Electronic
509,1073,3.0,Punk
509,1500,4.0,Jazz
509,2581,1.0,absolute music
509,858,5.0,Jazz
509,4161,1.0,Classical
509,2427,2.0,Anime
509,272,4.5,Alternative
509,265,3.0,absolute music
509,5388,3.5,country music
509,3671,4.0,Hip-Hop
509,3948,3.0,Hip-Hop
509,2997,5.0,R&B
509,1240,3.0,Alternative
509,515,4.0,country music
509,2716,3.0,R&B
509,2108,3.0,Country
509,1580,2.0,Alternative
509,2395,4.5,Hip-Hop
509,3108,4.0,Contemporary
509,7147,2.0,Contemporary
509,529,4.0,Classical
509,471,4.0,Orchestral
509,3072,4.0,Rock
509,8783,3.0,Rock
509,237,3.0,Rap
509,3556,3.0,Jazz
509,2371,4.0,Alternative
509,2470,3.0,Classical
509,434,2.0,Country
509,919,4.0,Orchestral
509,2797,3.0,Orchestral
509,2692,5.0,R&B
509,1203,4.0,Electronic
509,2712,3.0,Jazz
509,1339,2.0,Rap
509,1405,2.5,Alternative
509,3489,2.0,R&B
509,1096,4.0,Classical
509,2329,4.0,Rap
509,4901,3.0,Classical
509,1883,3.0,R&B
509,4014,3.0,Rap
509,1208,5.0,Rock
509,45,3.5,Blues
509,1242,4.0,Anime
509,3897,4.0,Hip-Hop
509,1923,3.0,Contemporary
509,2420,3.0,Rap
509,5991,2.5,Rock
509,5015,4.0,country music
509,3481,5.0,R&B
509,1959,3.0,Contemporary
509,1246,4.0,Rap
509,780,2.0,Rock
509,1245,5.0,R&B
509,6807,4.0,Rap
509,1250,4.0,R&B
509,4369,1.0,Country
509,909,4.0,Hip-Hop
509,1968,4.0,Rock
509,104,2.0,absolute music
509,6537,1.5,R&B
509,1197,4.0,Anime
509,1233,4.0,R&B
509,7361,3.5,Classical
509,1358,4.5,Classical
509,1179,3.0,Rock
509,17,4.0,Orchestral
509,5464,4.0,Rap
509,1805,2.0,Country
509,1200,4.0,Rap
509,1777,1.0,Classical
509,562,3.0,Anime
509,1394,4.0,Rap
509,2160,3.0,Rock
509,1945,4.0,absolute music
509,2628,3.0,Rap
509,457,4.0,country music
509,3361,3.0,R&B
509,1,3.0,Classical
509,1221,5.0,R&B
509,594,3.5,Alternative
509,3263,3.5,Orchestral
509,2770,2.0,Blues
509,3,2.0,Rock
509,1704,5.0,Hip-Hop
509,1466,4.0,Hip-Hop
509,904,4.0,Classical
509,539,3.0,Punk
509,3504,4.0,Rap
509,3317,4.0,Jazz
509,3510,3.0,Jazz
509,1228,5.0,Orchestral
509,6218,3.0,Electronic
509,1721,2.0,country music
509,1921,4.0,Electronic
509,1220,4.0,Country
509,1296,4.0,country music
509,2529,4.0,Anime
509,6333,3.5,Rock
509,4321,3.5,Orchestral
509,1388,2.5,Hip-Hop
509,1094,4.0,R&B
509,2359,3.0,Contemporary
509,1693,3.0,Punk
509,344,2.0,Rap
509,3362,4.0,Rap
509,497,3.0,Hip-Hop
509,1380,3.0,Rap
509,8636,3.0,Anime
509,2915,3.0,Electronic
509,4995,3.0,Rock
509,7153,4.5,Rap
509,1527,3.0,Punk
509,2762,4.0,Rock
509,1060,4.0,R&B
509,1222,4.0,Country
509,1252,4.0,Anime
509,318,4.0,Orchestral
509,1952,4.0,Rock
509,1206,4.0,absolute music
509,1449,4.0,Classical
509,1172,4.0,country music
509,380,2.0,Alternative
509,6502,3.0,Blues
509,306,4.0,Orchestral
509,3863,4.0,Punk
509,1960,4.0,Classical
509,2289,5.0,Electronic
509,1784,4.0,Anime
509,2699,1.0,Punk
509,1136,5.0,Classical
509,1249,4.0,Anime
509,1408,3.0,Classical
509,2028,3.0,Punk
509,8798,3.5,Hip-Hop
509,509,3.0,Rock
509,2003,1.0,R&B
509,2324,3.0,Classical
509,246,3.5,Punk
509,231,3.0,R&B
509,2020,4.0,R&B
509,6934,4.0,Punk
509,62,3.0,Blues
509,4641,4.0,Country
509,1244,4.5,Rap
509,2144,3.0,Rap
509,553,4.0,Classical
509,2193,2.0,Electronic
509,1732,5.0,Contemporary
509,8368,3.0,Country
509,2501,4.0,country music
509,802,2.0,Hip-Hop
509,6711,4.0,Blues
509,4002,4.0,Country
509,2023,3.0,country music
509,4979,4.0,Country
509,377,1.0,Rock
509,1104,4.5,Classical
509,441,4.0,R&B
509,6953,4.5,Contemporary
509,1729,4.5,Rap
509,4878,4.0,Alternative
509,2352,4.0,Alternative
509,2973,4.0,Orchestral
509,2302,3.0,Classical
509,5060,3.0,Rap
509,260,5.0,Rock
509,1304,4.5,Electronic
509,923,5.0,Punk
509,1213,5.0,R&B
509,588,3.5,Rap
509,1125,4.0,Rap
509,2019,4.0,Punk
509,293,3.0,Electronic
509,349,3.0,Anime
509,1259,4.0,Orchestral
509,110,5.0,Classical
509,1673,4.0,absolute music
509,587,2.0,Classical
509,2405,2.0,Classical
509,1188,1.0,Blues
509,4226,5.0,country music
509,924,4.0,Electronic
509,1291,4.0,Punk
509,8873,4.0,R&B
509,4235,5.0,Rock
509,5013,5.0,absolute music
509,1061,4.0,Anime
509,2542,4.5,Alternative
509,5266,3.0,absolute music
509,2054,2.0,Electronic
509,8622,4.0,Orchestral
509,2161,2.0,Orchestral
509,4239,3.0,Blues
509,3157,2.5,Anime
509,3424,3.0,Rock
509,2804,3.0,Punk
509,2194,4.0,Rap
509,1967,2.0,Rap
509,1091,4.0,Anime
509,785,2.0,Electronic
509,8533,2.5,Electronic
509,1682,3.0,absolute music
509,1371,3.0,Classical
509,2746,1.0,Punk
509,1653,3.0,Electronic
509,541,4.0,Contemporary
509,520,1.0,Rock
509,1198,5.0,Punk
509,180,2.0,R&B
509,3253,3.0,Punk
509,16,4.0,Contemporary
509,223,4.0,Hip-Hop
509,3793,4.0,Anime
509,367,2.0,Orchestral
509,1270,3.0,country music
509,5956,3.5,Country
509,2369,3.0,country music
509,3608,3.0,Electronic
509,58,3.0,absolute music
509,300,4.0,Country
509,2641,2.0,country music
509,4776,4.0,Anime
509,852,3.0,country music
509,1954,5.0,Electronic
509,2739,4.0,R&B
509,47,4.0,Blues
509,337,4.5,absolute music
509,5995,3.5,country music
509,4022,3.0,Rock
509,736,2.0,Contemporary
509,1962,4.0,Orchestral
509,36,4.5,Electronic
509,2145,2.0,Rap
509,586,3.0,Orchestral
509,1199,4.0,Electronic
509,4262,4.5,R&B
509,1193,4.0,Jazz
509,357,3.0,absolute music
509,30707,4.0,Hip-Hop
509,4034,5.0,absolute music
509,2396,5.0,Country
509,3753,4.0,Jazz
509,912,5.0,Country
509,500,3.0,Punk
509,1569,1.0,Rap
509,1584,4.0,country music
509,1377,2.0,Contemporary
509,253,3.0,Classical
509,1079,4.0,Rock
509,150,3.0,R&B
509,527,5.0,Electronic
509,1276,4.0,Rock
509,266,4.0,Anime
509,1175,3.0,Contemporary
509,3095,4.0,Contemporary
509,454,3.0,Orchestral
509,2291,4.0,R&B
509,5902,4.0,Classical
509,1217,5.0,Anime
509,3298,4.0,Blues
509,372,3.0,Alternative
509,899,3.0,Rock
509,431,3.0,absolute music
509,1955,4.0,Alternative
509,4734,2.0,Contemporary
509,1080,4.5,country music
509,3735,3.0,Classical
509,3994,3.0,R&B
509,597,2.0,Rock
509,4896,3.0,Anime
509,750,4.0,Blues
509,4306,4.0,Rap
509,3174,2.0,Rock
509,8376,4.0,Blues
509,1231,4.0,Orchestral
509,1278,4.0,Punk
509,151,4.0,Hip-Hop
509,3552,4.5,Orchestral
509,5989,3.5,Rap
509,3578,3.0,Alternative
509,6377,3.5,Rap
509,6378,2.5,Anime
509,4973,4.0,Blues
509,1288,4.0,Country
509,474,4.0,R&B
509,2791,4.0,Hip-Hop
509,1562,2.0,Contemporary
509,11,3.0,Blues
509,8949,4.0,Punk
509,4720,3.0,Rap
509,2076,2.0,Jazz
509,3977,2.0,Orchestral
509,34,3.0,Blues
509,589,2.0,Punk
509,595,3.0,R&B
509,2248,3.0,Anime
509,4963,2.0,Jazz
509,592,2.0,Classical
509,3173,2.0,Rap
509,2710,4.0,Contemporary
509,1041,3.0,Contemporary
509,21,4.0,Rap
509,3052,4.0,Orchestral
509,1747,2.0,Punk
509,3624,2.5,Hip-Hop
509,762,1.0,Rap
509,1957,5.0,Alternative
509,1120,3.0,Punk
509,2391,3.0,Anime
509,1171,3.0,Anime
509,3175,3.5,Anime
509,6870,3.5,country music
509,1375,3.0,Punk
509,555,3.0,Country
509,2081,3.0,Alternative
509,3408,3.0,Blues
509,2871,4.5,Blues
509,1036,2.5,absolute music
509,1357,3.0,Anime
509,144,4.0,country music
509,364,3.5,R&B
509,1644,2.0,Electronic
509,2010,3.5,Punk
509,2918,3.0,Hip-Hop
509,3555,3.0,absolute music
509,1207,4.0,Jazz
509,1214,3.5,Hip-Hop
509,8464,3.0,absolute music
509,4701,3.0,Blues
509,5225,4.5,Alternative
509,288,2.5,Jazz
509,52,4.0,Contemporary
509,8961,4.5,Rock
509,1020,2.0,Rap
509,1196,5.0,Contemporary
509,1097,3.0,Blues
509,902,3.5,absolute music
509,1230,5.0,R&B
509,1674,3.0,country music
509,307,4.0,Rap
509,2502,2.0,Rap
509,33794,4.5,Blues
509,4718,1.0,Rock
509,1641,4.0,Blues
509,2000,3.0,Jazz
509,6539,4.0,Hip-Hop
509,745,4.0,Country
509,3006,4.0,Classical
509,8784,3.5,Anime
509,6863,3.5,Orchestral
509,1396,4.0,Anime
509,3100,4.5,Classical
509,3160,4.0,Orchestral
509,3617,1.0,Rap
509,50,5.0,Contemporary
509,4886,4.5,Rock
509,1393,4.0,Classical
509,1610,4.0,Hip-Hop
509,1617,4.0,Blues
509,1275,5.0,R&B
509,6796,3.5,Jazz
509,1271,3.0,Electronic
509,3363,4.0,Jazz
509,4367,2.5,Blues
509,2011,2.0,Alternative
509,3082,2.0,Anime
509,866,3.0,Contemporary
509,2571,4.5,Hip-Hop
509,2858,4.5,Contemporary
509,3967,3.0,Punk
509,5669,4.5,Alternative
509,1212,4.0,Rock
509,1378,3.0,Blues
509,2268,4.0,R&B
509,1263,5.0,absolute music
509,1645,3.0,Anime
509,1299,4.0,Rock
509,273,3.0,Orchestral
509,2278,4.0,Classical
509,1266,3.0,absolute music
509,2115,4.0,R&B
509,1148,3.0,Classical
509,5954,3.5,Electronic
509,3916,3.0,Hip-Hop
509,70,1.0,Contemporary
509,1219,4.5,R&B
509,235,5.0,Rock
509,3996,4.5,Punk
509,3751,3.0,Blues
509,1302,4.0,Jazz
509,8874,2.0,absolute music
509,1267,4.0,Blues
509,1247,4.5,Punk
509,2406,3.0,Punk
509,3104,5.0,Country
509,296,5.0,Orchestral
509,910,3.0,Orchestral
509,3081,3.5,Anime
509,5945,2.5,Anime
509,5349,3.0,Classical
509,1409,3.0,Punk
509,3911,4.5,Anime
509,1680,4.0,Rap
509,1639,4.0,Anime
509,1090,4.0,absolute music
509,1265,2.0,Electronic
509,2109,3.0,Jazz
509,6874,2.5,Hip-Hop
509,3033,2.0,country music
509,1663,3.0,Contemporary
509,3396,4.0,Jazz
509,778,4.0,country music
509,224,3.0,Electronic
509,2916,2.0,Alternative
509,2243,4.0,Rap
509,3717,2.0,absolute music
509,1285,2.0,Alternative
509,1272,4.0,country music
509,551,3.0,Anime
509,969,2.0,R&B
509,32587,1.5,Hip-Hop
509,4025,1.0,Classical
509,3949,4.5,Classical
509,535,5.0,Contemporary
509,1441,3.0,Electronic
509,1089,5.0,Country
509,2717,2.0,Anime
509,1210,4.0,Contemporary
509,2706,2.0,Anime
509,2100,2.0,absolute music
509,1961,4.0,Rap
509,5377,3.0,Punk
509,3087,3.0,R&B
509,356,4.0,Contemporary
509,1095,4.0,Blues
509,2105,3.0,Blues
509,800,4.0,absolute music
509,1374,3.0,Country
509,2231,4.0,R&B
509,4011,4.5,Classical
509,6947,4.0,Country
509,6016,4.5,Country
509,590,5.0,Contemporary
509,3039,4.0,Jazz
509,4308,1.0,Alternative
510,1077,3.0,absolute music
510,1041,2.0,Contemporary
510,2150,4.0,Contemporary
510,531,4.0,Rock
510,1185,2.0,Electronic
510,318,4.0,Orchestral
510,34,1.0,Blues
510,1225,5.0,absolute music
510,21,4.0,Rap
510,1965,4.0,Country
510,1266,1.0,absolute music
510,2716,3.0,R&B
510,1188,2.0,Blues
510,1641,4.0,Blues
510,515,4.0,country music
510,2858,3.0,Contemporary
510,1092,1.0,R&B
510,1230,4.0,R&B
510,1673,4.0,absolute music
510,1212,3.0,Rock
510,3418,3.0,Country
510,1960,5.0,Classical
510,593,5.0,Alternative
510,1172,5.0,country music
510,1,1.0,Classical
510,2359,5.0,Contemporary
510,912,5.0,Country
510,1233,5.0,R&B
510,1617,4.0,Blues
510,529,4.0,Classical
510,647,3.0,Anime
510,36,4.0,Electronic
510,1953,4.0,Country
510,25,1.0,Orchestral
510,58,4.0,absolute music
510,3148,2.0,absolute music
510,1186,4.0,Country
510,1291,4.0,Punk
