ID,code,investment,capital,stock,income,assets_1,assets_2,expenditure_1,expenditure_2,expenditure_3,tax,debt,loan,grade,Label
17825,2,0.193519,1.49E-05,0.749328942,0.84970457,,,0.606821814,0.76179906,0.638962022,0.78932365,,,C,0
17826,2,0.193519,1.49E-05,0.7557761,0.848887147,0.246252885,0.775730792,0.60715662,0.767434015,0.639312616,0.790623473,0.75509714,0.449445309,B,0
17827,99,0.193519,0,0.738153487,0.848427234,0.22308236,0.762504706,0.606873255,0.76003984,0.638983462,0.789319013,0.747548091,,B,0
17828,16,0.193519281,0.000298541,0.738682387,0.848771163,0.359401707,0.76373865,0.609488001,0.761304805,0.639292521,0.789314571,0.748826028,,E,0
17829,16,0.193519281,0.000893503,0.738682387,0.848771163,,,0.609488001,0.761304805,0.639086157,0.789405974,,,C,0
17830,2,0.193519,1.49E-05,0.738682387,0.848771163,,,0.609488001,0.761304805,0.639107851,0.789441182,,,D,0
17831,2,0.193519,1.49E-05,0.738682387,0.848771163,,,0.609488001,0.761304805,0.638988014,0.78937769,,,A,0
17832,0,0.193519,0.000149359,0.738682387,0.848771163,,,0.609488001,0.761304805,0.638980897,0.78933494,,,B,0
17833,34,0.34436816,0.085529908,0.745566214,0.8492414,0.330691344,0.767320889,0.609488001,0.762672827,0.639038025,0.789908442,0.750190067,,E,0
17834,79,0.193519281,0.001485661,0.745566214,0.8492414,,,0.609488001,0.762672827,0.638883506,0.789266486,,,C,0
17835,108,0.193519281,0,0.745566214,0.8492414,,,0.609488001,0.762672827,0.638912066,0.7893705,,,C,0
17836,0,0.381452576,0.009218069,0.741153945,0.848484377,0.328312211,0.763548552,0.609785514,0.759908153,0.638976919,0.789293956,0.747838408,,E,0
17837,16,0.193519,0.000298541,0.738085215,0.848599488,0.26919344,0.764584324,0.609785514,0.760772244,0.638947085,0.789382534,0.749638806,,E,0
17838,16,0.193519281,5.98E-05,0.738979115,0.848097931,0.401603599,0.765145612,0.609785514,0.762999736,0.639194762,0.789512647,0.750445185,,A,0
17839,2,0.193519,1.49E-05,0.738979115,0.848097931,,,0.609785514,0.762999736,0.638866127,0.789263936,,,E,0
17840,2,0.193519,1.49E-05,0.738979115,0.848097931,,,0.609785514,0.762999736,0.639045922,0.789382909,,,E,0
17841,0,0.193519,0.005840054,0.737888927,0.848575129,0.252565465,0.762446582,0.607084942,0.759966198,0.639001519,0.789389514,0.747453149,,C,0
17842,2,0.193519,1.49E-05,0.737888927,0.848575129,,,0.607084942,0.759966198,0.638962007,0.789321434,,,A,0
17843,16,0.193519281,5.98E-05,0.737888927,0.848575129,,,0.607084942,0.759966198,,0.789256273,,,A,1
17844,0,0.392894767,0.004199066,0.739554893,0.848461347,0.32547387,0.774867726,0.607084942,0.770634326,0.639102111,0.78943554,0.761090427,0.542376032,B,0
17845,4,0.295627978,0.209666647,0.739554893,0.848461347,,,0.607084942,0.770634326,,0.789349183,,,C,0
17846,0,0.193519,,0.739554893,0.848461347,,,0.607084942,0.770634326,,0.789316288,,,G,0
17847,0,0.193519,,0.739554893,0.848461347,,,0.607084942,0.770634326,0.639268164,0.789537355,,,C,0
17848,16,0.193519,0.002953958,0.737770892,0.848592404,0.326560623,0.762837692,0.608768519,0.760547472,0.63889309,0.789286588,0.748161615,0.432726148,A,0
17849,2,0.193519,1.49E-05,0.737770892,0.848592404,,,0.608768519,0.760547472,0.639051478,0.78939566,,,B,0
17850,1,0.193519,0.001780696,0.737770892,0.848592404,,,0.608768519,0.760547472,,,,,C,0
17851,51,0.193519,0.000149359,0.736559306,0.848207579,0.220471543,0.762543305,0.606890155,0.761214251,0.638928934,0.789356309,0.748679734,,E,0
17852,0,0.193519,0.027006385,0.736559306,0.848207579,,,0.606890155,0.761214251,0.63923528,0.789498738,,,C,0
17853,64,0.034120561,0.004116365,0.740910456,0.850039846,0.307969006,0.769530864,0.607475957,0.760855797,0.638880476,0.789348103,0.754708396,0.57880761,C,0
17854,0,0.193519,0.000149359,0.740910456,0.850039846,,,0.607475957,0.760855797,0.638949753,0.789318657,,,B,0
17855,0,0.193519,0.002953958,0.740910456,0.850039846,,,0.607475957,0.760855797,0.63914227,0.789440159,,,C,0
17856,2,0.193519,1.49E-05,0.737450815,0.848487086,0.278251805,0.762369743,0.607475957,0.760131474,0.638918131,0.789290193,0.747600801,,D,0
17857,0,0.193519,0.027006385,0.737450815,0.848487086,,,0.607475957,0.760131474,0.638982566,0.789383824,,,C,0
17858,2,0.193519,1.49E-05,0.737450815,0.848487086,,,0.607475957,0.760131474,0.638866,0.789288459,,,B,0
17859,0,0.193519,0.000149359,0.737450815,0.848487086,,,0.607475957,0.760131474,,,,,C,0
17860,0,0.193519,0.000149359,0.737436607,0.848438582,0.226231116,0.762282669,0.607475957,0.759978148,0.638958374,0.789354911,0.747482417,,A,0
17861,38,0.193519281,0,0.737436607,0.848438582,,,0.607475957,0.759978148,,0.789516689,,,B,0
17862,0,0.193519,0.027006385,0.737436607,0.848438582,,,0.607475957,0.759978148,0.638979246,0.789269186,,,A,1
17863,16,0.193519281,0.000298541,0.737436607,0.848438582,,,0.607475957,0.759978148,,0.789265834,,,D,1
17864,16,0.208283505,0.000149359,0.744347782,0.848541927,0.377218251,0.765743815,0.607639703,0.760158088,0.638940342,0.791129823,0.748104526,,B,0
17865,0,0.193519281,0.026813372,0.744347782,0.848541927,,,0.607639703,0.760158088,,0.789471691,,,C,0
17866,16,0.193519,2.99E-05,0.73768381,0.848275534,0.287022021,0.764172952,0.60659577,0.761637429,0.63894807,0.789390799,0.749388668,,E,0
17867,4,0.3469855,0.000893503,0.739514319,0.848556364,0.374454132,0.762936795,0.60659577,0.76003619,0.639029928,0.789499277,0.74771638,,E,0
17868,0,0.193519281,0.000477326,0.739514319,0.848556364,,,0.60659577,0.76003619,0.638870304,0.789265572,,,A,0
17869,16,0.193519281,0.000298541,0.739514319,0.848556364,,,0.60659577,0.76003619,0.63886134,0.789256568,,,C,0
17870,0,0.193519,,0.739514319,0.848556364,,,0.60659577,0.76003619,0.639046342,0.789390626,,,D,0
17871,92,0.211416843,0.000298541,0.739514319,0.848556364,,,0.60659577,0.76003619,0.639009365,0.789373751,,,B,0
17872,50,0.193519,0.008661336,0.739514319,0.848556364,,,0.60659577,0.76003619,0.638955012,0.78931916,,,D,0
17873,2,0.193519,1.49E-05,0.739471899,0.849175175,0.428151531,0.765443608,0.607812325,0.7609999,0.638950393,0.789322782,0.750720878,0.513409066,B,0
17874,65,0.193519,0.000596374,0.739471899,0.849175175,,,0.607812325,0.7609999,0.639017887,0.79004177,,,D,0
17875,0,0.193519,0.001485661,0.738961137,0.84843458,0.250206716,0.763417451,0.607812325,0.760830853,0.638897414,0.789271226,0.748242517,,B,0
17876,0,0.193519,0.027006385,0.751508005,0.849579851,0.481199275,0.771018514,0.607812325,0.761269668,0.639218481,0.789748118,0.751624324,,B,0
17877,0,0.193519,0.001662765,0.740385644,0.849696654,0.221626134,0.765640388,0.607812325,0.762141153,0.639020874,0.78940878,0.749704481,0.434400487,C,0
17878,2,0.193519,1.49E-05,0.737637902,0.848926763,0.225809672,0.764387115,0.607812325,0.762188221,0.63892787,0.789346213,0.749608992,,D,0
17879,16,0.193519,0.001485661,0.737637902,0.848926763,,,0.607812325,0.762188221,,,,,G,0
17880,8,0.193519281,0,0.737637902,0.848926763,,,0.607812325,0.762188221,0.63904465,0.789388698,,,C,0
17881,2,0.193519,1.49E-05,0.737637902,0.848926763,,,0.607812325,0.762188221,0.638980376,0.789334297,,,F,0
17882,2,0.193519,1.49E-05,0.744492812,0.847524341,0.302982,0.766753739,0.608868903,0.763611547,0.638936426,0.789287042,0.751170947,,D,0
17883,16,0.193519,0.000149359,0.744492812,0.847524341,,,0.608868903,0.763611547,,,,,C,0
17884,0,0.193519,0.027006385,0.744492812,0.847524341,,,0.608868903,0.763611547,0.639035483,0.789368738,,,A,0
17885,0,0.193519,0.000298541,0.744492812,0.847524341,,,0.608868903,0.763611547,,0.789256277,,,C,0
17886,92,0.449756193,0.011147431,0.741747077,0.848558144,0.517115281,0.763945486,0.608868903,0.761133974,0.639109897,0.790566879,0.748743001,0.435388368,E,0
17887,0,0.193519,,0.741747077,0.848558144,,,0.608868903,0.761133974,0.638890603,0.7892775,,,D,0
17888,2,0.193519,1.49E-05,0.741747077,0.848558144,,,0.608868903,0.761133974,0.639306681,0.789544968,,,D,0
17889,0,0.193519,0.004405294,0.741747077,0.848558144,,,0.608868903,0.761133974,0.639059631,0.789384541,,,B,0
17890,0,0.193519,0.005840054,0.741747077,0.848558144,,,0.608868903,0.761133974,0.639148157,0.789441004,,,A,0
17891,0,0.193519281,0.000149359,0.741747077,0.848558144,,,0.608868903,0.761133974,,0.789256309,,,A,0
17892,16,0.193519,0.001485661,0.741747077,0.848558144,,,0.608868903,0.761133974,0.639075393,0.789456902,,,B,0
17893,2,0.193519,1.49E-05,0.738591128,0.848931355,0.22043092,0.76508321,0.608868903,0.762274734,0.639010386,0.789379671,0.749689929,,B,0
17894,16,0.193519281,2.99E-05,0.73833365,0.848520454,0.221845521,0.762851083,0.6116513,0.760183091,,0.789299501,0.747793083,,A,0
17895,0,0.193519,0.000298541,0.73833365,0.848520454,,,0.6116513,0.760183091,,0.789256278,,,C,0
17896,16,0.193519,0.000149359,0.73833365,0.848520454,,,0.6116513,0.760183091,0.638911426,0.789310633,,,C,0
17897,16,0.193519,0.005840054,0.73833365,0.848520454,,,0.6116513,0.760183091,0.638864166,0.78925678,,,D,0
17898,2,0.193519,1.49E-05,0.73833365,0.848520454,,,0.6116513,0.760183091,0.639341179,0.789439082,,,B,0
17899,64,0.193519,0.000149359,0.73833365,0.848520454,,,0.6116513,0.760183091,0.63907123,0.789391972,,,D,0
17900,0,0.193519281,0.026813372,0.73833365,0.848520454,,,0.6116513,0.760183091,,0.789423626,,,B,0
17901,2,0.193519,1.49E-05,0.73833365,0.848520454,,,0.6116513,0.760183091,0.638968866,0.789327916,,,B,0
17902,50,0.193519281,0.000893503,0.737984255,0.848758218,0.402895282,0.763396264,0.607759854,0.761006396,0.638968557,0.789575254,0.748683591,0.43922117,C,0
17903,0,0.193519,0.001780696,0.737984255,0.848758218,,,0.607759854,0.761006396,0.639414709,0.789553212,,,A,0
17904,2,0.193519,1.49E-05,0.741215797,0.849018714,0.230187344,0.763861156,0.607759854,0.7602967,0.638912147,0.789302774,0.747753329,,C,0
17905,0,0.193519,0.005840054,0.741215797,0.849018714,,,0.607759854,0.7602967,0.638917025,0.78927809,,,D,0
17906,0,0.193519,0.001568341,0.741215797,0.849018714,,,0.607759854,0.7602967,0.638938226,0.789311833,,,B,0
17907,2,0.193519,1.49E-05,0.741215797,0.849018714,,,0.607759854,0.7602967,,,,,B,0
17908,2,0.193519,1.49E-05,0.747526866,0.848825551,0.551055518,0.773002694,0.610993291,0.768398725,0.639139237,0.789531278,0.758636983,0.521094866,A,0
17909,17,0.193519,0.000893503,0.747526866,0.848825551,,,0.610993291,0.768398725,0.639072614,0.789466491,,,A,0
17910,0,0.193519,0.027006385,0.747526866,0.848825551,,,0.610993291,0.768398725,,0.789421701,,,D,0
17911,0,0.193519,0.000893503,0.747526866,0.848825551,,,0.610993291,0.768398725,0.638898017,0.789312809,,,A,0
17912,2,0.193519,1.49E-05,0.737407154,0.848412122,0.304257334,0.762179838,0.610993291,0.759992349,0.638929156,0.789304497,0.747472102,,B,0
17913,0,0.193519,,0.737407154,0.848412122,,,0.610993291,0.759992349,0.638894068,0.789456827,,,D,0
17914,92,0.211416843,0.000209053,0.739900531,0.848897297,0.255881839,0.764352012,0.607364874,0.761399012,0.638933943,0.789292077,0.748831767,,F,0
17915,35,0.193519,0.000893503,0.738841659,0.848731398,0.264689425,0.763891751,0.620089998,0.760012014,0.639045022,0.789515488,0.748620796,,C,0
17916,0,0.193519,0.008661336,0.740994697,0.848587635,0.249110791,0.765870666,0.606960391,0.761483751,0.638912542,0.789315034,0.750109647,,A,0
17917,34,0.46261634,0.003082351,0.736110487,0.854813132,0.224084499,0.856092482,0.606960391,0.833256091,0.64658158,0.796929096,0.847939402,0.734465665,A,0
17918,0,0.193519,0.001485661,0.736110487,0.854813132,,,0.606960391,0.833256091,0.638985214,0.789337467,,,B,0
17919,0,0.193519,0.027006385,0.736110487,0.854813132,,,0.606960391,0.833256091,0.639004699,0.789357298,,,B,0
17920,16,0.193519281,0.001485661,0.736110487,0.854813132,,,0.606960391,0.833256091,0.638926069,0.789371185,,,E,0
17921,0,0.193519,0.005840054,0.736110487,0.854813132,,,0.606960391,0.833256091,,,,,C,1
17922,0,0.193519281,0.000298541,0.736110487,0.854813132,,,0.606960391,0.833256091,,0.789309057,,,C,0
17923,0,0.193519,0.001485661,0.736110487,0.854813132,,,0.606960391,0.833256091,,,,,C,1
17924,0,0.193519,0.000447546,0.736110487,0.854813132,,,0.606960391,0.833256091,,,,,A,0
17925,0,0.193519,0.002953958,0.736110487,0.854813132,,,0.606960391,0.833256091,0.638999068,0.789346979,,,B,0
17926,16,0.193519,0.000298541,0.736110487,0.854813132,,,0.606960391,0.833256091,0.638992262,0.789337328,,,C,0
17927,0,0.193519,0.000893503,0.736110487,0.854813132,,,0.606960391,0.833256091,0.638932425,0.789302659,,,E,0
17928,4,0.340327215,0.002368697,0.751508136,0.849085646,0.527822903,0.767970553,0.610436911,0.760959729,0.639484548,0.790146606,0.749974621,0.486948951,B,0
17929,2,0.575640378,1.49E-05,0.744098821,0.851092743,0.295470299,0.775024007,0.610436911,0.768977273,0.63906404,0.789533158,0.761490485,0.572382821,A,0
17930,16,0.193519,0.005840054,0.738178151,0.848906137,0.252866384,0.763099521,0.610436911,0.760472316,0.638880586,0.789220867,0.747859576,,B,0
17931,0,0.193519,2.99E-05,0.738178151,0.848906137,,,0.610436911,0.760472316,,,,,B,0
17932,0,0.474867518,0.000774736,0.745886699,0.850584774,0.495663082,0.770101657,0.608121172,0.761221347,0.639033584,0.791220889,0.752526385,0.544448314,D,0
17933,11,0.193519,0,0.728989464,0.846927815,0.266809539,0.764158672,0.608121172,0.767551409,0.638913334,0.789398506,0.7547579,,D,0
17934,0,0.193519,,0.728989464,0.846927815,,,0.608121172,0.767551409,0.638934746,0.789304451,,,A,0
17935,51,0.193519,0.00382677,0.744124775,0.849639642,0.242077735,0.76531809,0.610570189,0.76006019,0.638933079,0.789713416,0.747748968,,D,0
17936,0,0.193519,0.001485661,0.744124775,0.849639642,,,0.610570189,0.76006019,,0.789261112,,,C,0
17937,2,0.473632565,1.49E-05,0.743616884,0.848607958,0.39679642,0.76769225,0.606757561,0.762628447,0.639140857,0.78948881,0.752918189,0.529237956,A,0
17938,0,0.193519281,0.000834133,0.743616884,0.848607958,,,0.606757561,0.762628447,0.63893638,0.789311163,,,E,0
17939,0,0.193519,0.027006385,0.743365427,0.850451231,0.386088987,0.774941099,0.611984745,0.767328095,0.639305586,0.789573021,0.758222433,0.543846873,A,0
17940,0,0.193519,0.027006385,0.741930618,0.849243614,0.35594376,0.764505354,0.611984745,0.759980277,0.638931303,0.789791026,0.747466049,,E,0
17941,2,0.193519,1.49E-05,0.741930618,0.849243614,,,0.611984745,0.759980277,,0.789256412,,,A,1
17942,2,0.193519,1.49E-05,0.765777259,0.847016668,0.550831776,0.768775933,0.611984745,0.76106129,0.639120361,0.789427008,0.74851317,,B,0
17943,0,0.193519,5.98E-05,0.765777259,0.847016668,,,0.611984745,0.76106129,,0.789256274,,,A,0
17944,2,0.193519,1.49E-05,0.765777259,0.847016668,,,0.611984745,0.76106129,0.63898442,0.789346851,,,B,1
17945,4,0.435896268,0.002075041,0.765777259,0.847016668,,,0.611984745,0.76106129,0.639158146,0.789437399,,,B,0
17946,2,0.193519,1.49E-05,0.739280475,0.848798276,0.232984594,0.775805368,0.611984745,0.760448356,0.638884796,0.789279475,0.761566064,0.452799073,B,0
17947,0,0.193519,,0.739280475,0.848798276,,,0.611984745,0.760448356,0.638988742,0.789338805,,,B,0
17948,17,0.193519,0.003006498,0.738498936,0.849426799,0.403441266,0.768623643,0.609806933,0.763968972,0.639181651,0.789476647,0.754487478,0.533877031,C,0
17949,65,0.193519,0.000149359,0.738498936,0.849426799,,,0.609806933,0.763968972,0.639030538,0.789365849,,,B,0
17950,16,0.193519,0.005840054,0.738498936,0.849426799,,,0.609806933,0.763968972,0.639083132,0.789403734,,,C,0
17951,46,0.193519,0.152973013,0.739420515,0.848768167,0.236212136,0.763332926,0.609806933,0.760461998,0.639033034,0.789397143,0.747948087,,C,0
17952,0,0.193519,0.001485661,0.739420515,0.848768167,,,0.609806933,0.760461998,0.639074408,0.789280689,,,D,0
17953,31,0.193519,0.000893503,0.739420515,0.848768167,,,0.609806933,0.760461998,0.638942995,0.789378702,,,B,0
17954,2,0.193519,1.49E-05,0.739338256,0.848833898,0.232325509,0.763204469,0.610333165,0.760274403,0.63891825,0.789214642,0.74773338,,D,0
17955,2,0.193519,1.49E-05,0.739338256,0.848833898,,,0.610333165,0.760274403,0.639036305,0.789374816,,,A,0
17956,0,0.233982467,0.005840054,0.739220852,0.849186367,0.437573656,0.765632122,0.610333165,0.762169924,0.639550146,0.7903945,0.750490035,0.455601875,E,0
17957,2,0.193519,1.49E-05,0.739220852,0.849186367,,,0.610333165,0.762169924,0.638962597,0.789322571,,,A,0
17958,0,0.193519,0.000596374,0.739220852,0.849186367,,,0.610333165,0.762169924,0.638977698,0.789335187,,,B,0
17959,2,0.193519,1.49E-05,0.739220852,0.849186367,,,0.610333165,0.762169924,0.638883532,0.789265992,,,A,0
17960,34,0.193519,0.011147431,0.739220852,0.849186367,,,0.610333165,0.762169924,0.639159904,0.789449293,,,D,0
17961,0,0.193519,0.000298541,0.739220852,0.849186367,,,0.610333165,0.762169924,0.639018474,0.789358987,,,B,0
17962,0,0.193519,0.003536506,0.737583035,0.848452713,0.242346004,0.762377329,0.610333165,0.760036573,0.638961269,0.789325766,0.747558466,,B,0
17963,9,0.193519,0.403344884,0.737583035,0.848452713,,,0.610333165,0.760036573,0.639297031,0.789414599,,,A,1
17964,103,0.193519,0.000298541,0.737583035,0.848452713,,,0.610333165,0.760036573,0.638960169,0.78932306,,,B,0
17965,22,0.193519,0.078353565,0.737583035,0.848452713,,,0.610333165,0.760036573,,0.789256271,,,C,1
17966,0,0.193519,0.001485661,0.737583035,0.848452713,,,0.610333165,0.760036573,0.638921997,0.789296138,,,A,0
17967,0,0.193519,0.000893503,0.741073264,0.853650496,0.225943818,0.77242957,0.609587757,0.768577392,0.638934885,0.789562558,0.7560347,,A,0
17968,92,0.195100349,2.39E-05,0.738530267,0.849168605,0.232485875,0.763306186,0.611250007,0.760161298,0.639034622,0.789379575,0.747754295,,C,0
17969,64,0.193519,0.000313449,0.738530267,0.849168605,,,0.611250007,0.760161298,0.639350261,0.789509673,,,A,0
17970,2,0.193519,1.49E-05,0.7383252,0.848044333,0.296370163,0.763629927,0.611250007,0.761522854,0.638937748,0.789798848,0.749353183,,C,0
17971,16,0.193519281,0.000149359,0.7383252,0.848044333,,,0.611250007,0.761522854,0.638882747,0.789257041,,,B,0
17972,0,0.193519,0.000149359,0.7383252,0.848044333,,,0.611250007,0.761522854,0.638928202,0.789301513,,,B,0
17973,0,0.193519281,8.97E-06,0.7383252,0.848044333,,,0.611250007,0.761522854,0.639113013,0.789418333,,,A,0
17974,0,0.193519,0.000298541,0.7383252,0.848044333,,,0.611250007,0.761522854,0.638958532,0.7893364,,,C,0
17975,2,0.193519,1.49E-05,0.7383252,0.848044333,,,0.611250007,0.761522854,0.63893472,0.789304464,,,D,0
17976,64,0.193519,0.002953958,0.7383252,0.848044333,,,0.611250007,0.761522854,0.639069491,0.789402948,,,A,0
17977,16,0.193519,0.002953958,0.7383252,0.848044333,,,0.611250007,0.761522854,,0.789256271,,,A,1
17978,0,0.193519,0.000149359,0.73740717,0.848454587,0.253470552,0.762273748,0.611250007,0.760028966,0.638989198,0.789345603,0.747512684,,C,0
17979,34,0.362152885,0.008661336,0.748211743,0.849785983,0.430652811,0.767345388,0.611250007,0.762193139,0.638872664,0.789203134,0.749717344,0.44076503,D,0
17980,35,0.193519,0.177047871,0.737717621,0.848381202,0.284379046,0.762785709,0.61059481,0.760747109,0.638965531,0.789329255,0.748303649,,D,0
17981,1,0.193519,0.000679641,0.740884559,0.848751637,0.309078915,0.76321928,0.606899979,0.759898735,,0.789323925,0.747402845,,C,0
17982,2,0.193519,1.49E-05,0.740884559,0.848751637,,,0.606899979,0.759898735,0.639372287,0.789375516,,,A,0
17983,28,0.193519281,0,0.737257769,0.848445318,,0.762314807,0.606899979,0.760075495,0.638936233,0.789330839,0.747571595,,B,0
17984,68,0.193519281,0,0.737257769,0.848445318,,,0.606899979,0.760075495,0.638903216,0.789310212,,,C,0
17985,65,0.193519,0.014120663,0.737257769,0.848445318,,,0.606899979,0.760075495,0.638950203,0.789315287,,,C,0
17986,103,0.193519,4.48E-05,0.73798708,0.84862439,0.289564329,0.7627109,0.606899979,0.760278373,0.638936037,0.78931063,0.747759858,,D,0
17987,0,0.193519,,0.73798708,0.84862439,,,0.606899979,0.760278373,0.638988502,0.789350328,,,A,0
17988,16,0.193519,5.98E-06,0.73798708,0.84862439,,,0.606899979,0.760278373,,0.789257044,,,C,0
17989,2,0.193519,8.96E-05,0.73798708,0.84862439,,,0.606899979,0.760278373,0.638925518,0.789307486,,,C,0
17990,2,0.193519,1.49E-05,0.73798708,0.84862439,,,0.606899979,0.760278373,0.638943322,0.789313707,,,B,0
17991,0,0.193519,0.000626119,0.753175111,0.848471633,0.477938539,0.767824011,0.606507365,0.760460997,0.638937928,0.789329561,0.748620262,,B,0
17992,2,0.193519,1.49E-05,0.753175111,0.848471633,,,0.606507365,0.760460997,0.638970979,0.789335107,,,A,0
17993,0,0.193519,0.001485661,0.753175111,0.848471633,,,0.606507365,0.760460997,,0.78925647,,,G,0
17994,0,0.193519,0.008661336,0.753175111,0.848471633,,,0.606507365,0.760460997,,,,,C,0
17995,64,0.193519,0.000149359,0.753175111,0.848471633,,,0.606507365,0.760460997,0.638883812,0.789268574,,,C,0
17996,0,0.193519,0.002953958,0.753175111,0.848471633,,,0.606507365,0.760460997,0.638919208,0.789294367,,,B,0
17997,16,0.193519281,0.002895555,0.753175111,0.848471633,,,0.606507365,0.760460997,,0.789296826,,,C,0
17998,0,0.193519,0.000149359,0.738136337,0.84959512,0.356584681,0.773500434,0.734615102,0.762810367,0.639172601,0.789606244,0.759159847,,E,0
17999,0,0.193519,0.000893503,0.738136337,0.84959512,,,0.734615102,0.762810367,0.638937628,0.789309171,,,F,0
18000,0,0.193519,,0.738136337,0.84959512,,,0.734615102,0.762810367,0.63887206,0.789294439,,,D,0
18001,0,0.193519,,0.738136337,0.84959512,,,0.734615102,0.762810367,0.638953308,0.789322285,,,B,0
18002,2,0.193519,1.49E-05,0.738136337,0.84959512,,,0.734615102,0.762810367,0.638923148,0.789296445,,,D,0
18003,51,0.193519281,0.000298541,0.739449685,0.84924864,0.22110632,0.766702631,0.606963489,0.763751424,0.63905717,0.789406058,0.751057831,,C,0
18004,1,0.193519,0.000501144,0.737595821,0.848492097,0.357140254,0.763349321,0.606963489,0.760858801,0.639008477,0.789366887,0.748871905,0.457267971,B,0
18005,2,0.55787141,1.49E-05,0.75628456,0.852102478,0.681881147,0.788032881,0.606963489,0.79715844,0.638912857,0.789291937,0.783612605,,A,1
18006,2,0.193519,1.49E-05,0.738496352,0.848607157,0.238003678,0.762837177,0.606963489,0.760026337,0.638956374,0.789310282,0.74748759,,E,0
18007,33,0.205577344,0.000136163,0.738496352,0.848607157,,,0.606963489,0.760026337,0.638925542,0.789314161,,,C,0
18008,3,0.462829129,2.99E-05,0.7716256,0.848105161,0.315964922,0.782328585,0.607831756,0.767007996,0.639077847,0.789818255,0.757749174,,B,0
18009,16,0.193519,0.000149359,0.7716256,0.848105161,,,0.607831756,0.767007996,0.63925724,0.789282825,,,A,0
18010,0,0.193519,0.000149359,0.7716256,0.848105161,,,0.607831756,0.767007996,,0.789309509,,,A,0
18011,0,0.193519,0.000149359,0.737022641,0.848643518,0.235772121,0.766260498,0.607831756,0.76210881,0.639003629,0.789341266,0.751950626,,C,0
18012,0,0.193519,,0.737022641,0.848643518,,,0.607831756,0.76210881,0.63891112,0.789290712,,,B,0
18013,2,0.193519,1.49E-05,0.760632904,0.84555244,0.536963513,0.774966414,0.612810836,0.768811671,0.63996605,0.789390744,0.7602002,0.530952448,A,0
18014,11,0.193519,0,0.760632904,0.84555244,,,0.612810836,0.768811671,0.639101067,0.78943624,,,C,0
18015,5,0.197417426,5.98E-05,0.842025893,0.872724537,0.469456756,0.820433966,0.608278294,0.764051717,0.638868586,0.792469561,0.763243167,0.632076773,D,0
18016,0,0.193519,0.027006385,0.842025893,0.872724537,,,0.608278294,0.764051717,,,,,B,0
18017,2,0.193519,1.49E-05,0.739724856,0.849025007,0.395481175,0.764568237,0.622664984,0.76163583,0.638892158,0.78942535,0.749425522,,A,0
18018,0,0.193519,0.001485661,0.739724856,0.849025007,,,0.622664984,0.76163583,0.639032968,0.789373776,,,F,0
18019,0,0.193519,0.000477326,0.739724856,0.849025007,,,0.622664984,0.76163583,0.638976579,0.78930763,,,A,0
18020,2,0.193519,1.49E-05,0.737431292,0.848471433,0.236694127,0.762388035,0.622664984,0.75991776,0.639056323,0.789630854,0.747605445,,B,0
18021,108,0.193519,0,0.737431292,0.848471433,,,0.622664984,0.75991776,0.639001092,0.78934674,,,B,0
18022,5,0.197417426,5.98E-05,0.737431292,0.848471433,,,0.622664984,0.75991776,0.63898178,0.78934724,,,D,0
18023,2,0.193519,1.49E-05,0.737431292,0.848471433,,,0.622664984,0.75991776,0.638972921,0.789328605,,,C,0
18024,34,0.193519,0.000149359,0.744090683,0.849572682,0.455291747,0.766383525,0.622664984,0.763056383,0.638952625,0.789373011,0.750502542,,C,0
18025,0,0.193519281,0.005840054,0.744090683,0.849572682,,,0.622664984,0.763056383,0.638954497,0.789301185,,,C,0
18026,0,0.193519,0.001485661,0.744090683,0.849572682,,,0.622664984,0.763056383,0.638887583,0.789266918,,,C,1
18027,2,0.193519,1.49E-05,0.744090683,0.849572682,,,0.622664984,0.763056383,0.638902717,0.789303325,,,D,0
18028,16,0.193519,0.000596374,0.736901944,0.848551144,0.221736707,0.763615824,0.622664984,0.763675805,0.638894867,0.78928059,0.749204691,,B,0
18029,2,0.193519,1.49E-05,0.736901944,0.848551144,,,0.622664984,0.763675805,0.639096656,0.789417533,,,B,0
18030,0,0.193519,0.000590157,0.734283864,0.8481948,0.311264606,0.765000783,0.625278324,0.764643063,0.639172656,0.789534071,0.752470236,,A,0
18031,0,0.193519,0.014120663,0.734283864,0.8481948,,,0.625278324,0.764643063,0.639107626,0.789408581,,,B,0
18032,0,0.193519,0.027006385,0.738712288,0.84854181,0.347662257,0.762760794,0.625278324,0.760192057,0.63897771,0.78935302,0.747681639,,A,0
18033,2,0.193519,1.49E-05,0.738712288,0.84854181,,,0.625278324,0.760192057,,0.789256271,,,B,0
18034,0,0.193519,5.98E-05,0.738712288,0.84854181,,,0.625278324,0.760192057,,,,,D,1
18035,0,0.193519,0.027006385,0.738712288,0.84854181,,,0.625278324,0.760192057,,0.789256275,,,B,0
18036,15,0.193519,0,0.736910009,0.848337925,0.230884065,0.762158532,0.606878968,0.75993279,0.639015502,0.789374185,0.747651932,,B,0
18037,0,0.193519,0.004405294,0.736910009,0.848337925,,,0.606878968,0.75993279,0.6388642,0.789256396,,,A,0
18038,0,0.193519,0.000914276,0.736910009,0.848337925,,,0.606878968,0.75993279,0.638900496,0.789284877,,,B,0
18039,2,0.193519,1.49E-05,0.736910009,0.848337925,,,0.606878968,0.75993279,0.638862466,0.789258186,,,B,1
